poryadkovy_nomer;tip;razryad;ugms;imya_stancii;repernayavekovay;sinopticheski_in;obshhesoyuzny_no;obshhesoyuzny_no1;obshhesoyuzny_no2;shirota;dolgota;raznost_mezhdu_p;territorialny_ko;cgms;status_sete_klim;priznak_proveden;priznak_proveden1;status_sete_gidr;status_sete_mors;status_sete_agro;priznak_proveden2;priznak_proveden3;priznak_proveden4;priznak_proveden5;stanciya_zakonse;data_zakrytiya_s;id;is_deleted;classname;created_by;edited_by;edited_on;created_on;published;point;kontroliruemye_p;vidy_informacion;vidy_infyx_resur;nablyudaemye_pok;periodichnost_ot
4640;Гидрологический пост;1;ФГБУ Забайкальское УГМС;БЫТЭВ-р.Онон;1;;501111308;;;50.17;113.13;6;175;Отсутствует;0;0;0;2;0;0;1;0;0;1;0;;411;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.160792;2021-02-26 17:10:59.160792+08;f;0104000020E6100000010000000101000000B81E85EB51485C40F6285C8FC2154940;;;;;
5851;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;СРЕДНЯЯ ОЛЕКМА (ГП ПРИ СРЕДНЯЯ ОЛЕКМА М)-р.Олекма;1;;;;;55.42;120.55;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;412;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.172782;2021-02-26 17:10:59.172782+08;f;0104000020E61000000100000001010000003333333333235E40F6285C8FC2B54B40;;;;;
4763;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;СЕЛЕНГИНСК N2;0;;;;;52.03;106.85;5;104;Бурятский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;413;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.183676;2021-02-26 17:10:59.183676+08;f;0104000020E61000000100000001010000006666666666B65A40A4703D0AD7034A40;;;;;
4550;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;ДУЛЬДУРГА;0;30952;5071361;;30952;50.68;113.58;6;175;Отсутствует;3;0;0;0;0;3;0;0;0;1;0;;414;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.194793;2021-02-26 17:10:59.194793+08;f;0104000020E610000001000000010100000085EB51B81E655C40D7A3703D0A574940;;;;;
4991;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;НИКОЛА;0;;;;;51.88;104.83;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;415;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.221231;2021-02-26 17:10:59.221231+08;f;0104000020E610000001000000010100000085EB51B81E355A40713D0AD7A3F04940;;;;;
4734;Гидрологический пост;1;ФГБУ Забайкальское УГМС;УДИНСК (С.ТАРБАГАТАЙ)-р.Уда;0;;;;;52.13;109.20;5;104;Бурятский ЦГМС;0;0;0;3;0;0;0;0;0;0;0;;416;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.290845;2021-02-26 17:10:59.290845+08;f;0104000020E6100000010000000101000000CDCCCCCCCC4C5B40713D0AD7A3104A40;;;;;
5846;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;НОВОСЕЛЕНГИНСК (ГП ПРИ НОВОСЕЛЕНГИНСК М)-р.Селенга;1;;;;;51.10;106.67;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;417;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.313496;2021-02-26 17:10:59.313496+08;f;0104000020E61000000100000001010000007B14AE47E1AA5A40CDCCCCCCCC8C4940;;;;;
4961;Гидрологический пост;1;ФГБУ Иркутское УГМС;УТУЛИК;0;;5133104031;;;51.55;104.05;5;138;Байкальский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;418;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.329426;2021-02-26 17:10:59.329426+08;f;0104000020E61000000100000001010000003333333333035A406666666666C64940;;;;;
5938;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ВЕРХНЯЯ ГУТАРА (ГП ПРИ ВЕРХНЯЯ ГУТАРА М);0;29789;5429690;;;54.22;96.97;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;419;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.344226;2021-02-26 17:10:59.344226+08;f;0104000020E6100000010000000101000000AE47E17A143E58405C8FC2F5281C4B40;;;;;
5942;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ЕРШОВО (ОГП ПРИ ЕРШОВО М);0;;;;;57.03;102.30;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;423;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.39191;2021-02-26 17:10:59.39191+08;f;0104000020E61000000100000001010000003333333333935940A4703D0AD7834C40;;;;;
5024;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;УСОЛЬЕ-СИБИРСКОЕ №5;0;;;;;52.75;103.68;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;424;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.407269;2021-02-26 17:10:59.407269+08;f;0104000020E6100000010000000101000000EC51B81E85EB59400000000000604A40;;;;;
4860;Авиационная метеорологическая станция;4;ФГБУ Авиаметтелеком Росгидромета;БОДАЙБО;0;30253;5791421;;;57.87;114.23;5;138;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;0;;425;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.417944;2021-02-26 17:10:59.417944+08;f;0104000020E61000000100000001010000001F85EB51B88E5C408FC2F5285CEF4C40;;;;;
4872;Метеорологический пост;3;ФГБУ Иркутское УГМС;БУР;0;65616;5848106591;;;58.80;106.98;5;138;Отсутствует;4;0;0;0;0;0;0;0;0;1;0;;426;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.431701;2021-02-26 17:10:59.431701+08;f;0104000020E61000000100000001010000001F85EB51B8BE5A406666666666664D40;;;;;
4800;Гидрометеорологическая обсерватория (территориал.);2;ФГБУ Иркутское УГМС;КИРЕНСК;1;30230;5780811;;;57.76;108.06;5;138;Отсутствует;2;0;1;3;0;2;0;1;0;1;0;;427;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.448534;2021-02-26 17:10:59.448534+08;f;0104000020E6100000010000000101000000A4703D0AD7035B40E17A14AE47E14C40;;;;;
5961;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;УЗУР (ОГП ПРИ УЗУР М);0;;533077;;;53.31;107.73;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;428;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.465492;2021-02-26 17:10:59.465492+08;f;0104000020E61000000100000001010000001F85EB51B8EE5A4048E17A14AEA74A40;;;;;
5294;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ВИХОРЕВКА №1;0;;;;;56.17;101.17;5;138;Братский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;429;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.481717;2021-02-26 17:10:59.481717+08;f;0104000020E61000000100000001010000007B14AE47E14A5940F6285C8FC2154C40;;;;;
5027;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;УСТЬ-ИЛИМСК №3;0;;;;;57.96;102.75;5;138;Братский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;430;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.508267;2021-02-26 17:10:59.508267+08;f;0104000020E61000000100000001010000000000000000B059407B14AE47E1FA4C40;;;;;
4979;Озерный гидрометеорологический пост;1;ФГБУ Иркутское УГМС;БРУСНИЧНЫЙ;0;;5715103111;;;57.25;103.18;5;138;Братский ЦГМС;1;0;0;3;0;0;0;0;0;1;0;;433;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.556799;2021-02-26 17:10:59.556799+08;f;0104000020E6100000010000000101000000EC51B81E85CB59400000000000A04C40;;;;;
4680;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ-р.Баляга;1;;;;;51.25;108.83;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;434;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.577675;2021-02-26 17:10:59.577675+08;f;0104000020E610000001000000010100000085EB51B81E355B400000000000A04940;;;;;
4894;Гидрологический пост;1;ФГБУ Иркутское УГМС;ГРАНОВЩИНА;0;;;;;52.45;104.28;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;435;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.616617;2021-02-26 17:10:59.616617+08;f;0104000020E610000001000000010100000052B81E85EB115A409A99999999394A40;;;;;
5873;Пристанционный гидрологический пост;2;ФГБУ Забайкальское УГМС;УСТЬ-КАРСК (ГП ПРИ УСТЬ-КАРСК М)-р.Шилка;0;;;;;52.72;118.82;6;175;Отсутствует;0;0;0;3;0;0;0;0;0;0;0;;436;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.639989;2021-02-26 17:10:59.639989+08;f;0104000020E610000001000000010100000014AE47E17AB45D405C8FC2F5285C4A40;;;;;
6126;Гидрологический пост;1;ФГБУ Иркутское УГМС;ДОБРОЛЁТ;0;;5215104521;;;52.25;104.87;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;437;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.654035;2021-02-26 17:10:59.654035+08;f;0104000020E610000001000000010100000048E17A14AE375A400000000000204A40;;;;;
4652;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ИЛЯ-р.Иля;1;;505011334;;;50.83;113.58;6;175;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;439;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.685311;2021-02-26 17:10:59.685311+08;f;0104000020E610000001000000010100000085EB51B81E655C400AD7A3703D6A4940;;;;;
6169;Авиационная метеорологическая станция;1;ФГБУ Авиаметтелеком Росгидромета;БРАТСК;0;30307;;;;56.37;101.72;5;138;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;0;;440;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.697952;2021-02-26 17:10:59.697952+08;f;0104000020E6100000010000000101000000AE47E17A146E59408FC2F5285C2F4C40;;;;;
5974;Пристанционный гидрологический пост;3;ФГБУ Иркутское УГМС;ПРЕОБРАЖЕНКА (ГП ПРИ ПРЕОБРАЖЕНКА М);0;24918;6010811;;;60.05;108.08;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;442;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.731309;2021-02-26 17:10:59.731309+08;f;0104000020E610000001000000010100000085EB51B81E055B406666666666064E40;;;;;
5302;Озерный гидрометеорологический пост;1;ФГБУ Иркутское УГМС;БАЙКАЛЬСКОЕ;0;;5520109111;;;55.20;109.18;5;104;Байкальский ЦГМС;1;0;0;3;0;0;0;0;0;1;0;;443;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.761228;2021-02-26 17:10:59.761228+08;f;0104000020E6100000010000000101000000EC51B81E854B5B409A99999999994B40;;;;;
4691;Гидрологический пост;1;ФГБУ Забайкальское УГМС;СОЛОВЬЕВСК-р.Ульдза-Гол;1;;;;;49.90;115.68;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;444;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.775815;2021-02-26 17:10:59.775815+08;f;0104000020E6100000010000000101000000EC51B81E85EB5C403333333333F34840;;;;;
4568;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;НЕСТЕРОВО;0;30733;5240791;;30733;52.38;107.87;5;104;Бурятский ЦГМС;3;0;0;0;0;4;0;0;0;1;0;;445;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.788806;2021-02-26 17:10:59.788806+08;f;0104000020E610000001000000010100000048E17A14AEF75A40713D0AD7A3304A40;;;;;
4803;Центр по мониторингу загрязнения окружающей среды;1;ФГБУ Иркутское УГМС;ИРКУТСК;0;;;;;52.26;104.32;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;448;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.833116;2021-02-26 17:10:59.833116+08;f;0104000020E610000001000000010100000014AE47E17A145A40E17A14AE47214A40;;;;;
5969;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;МАМАКАНСКАЯ ГЭС В/Б (ОГП ПРИ МАМАКАН Г);0;;;;;57.82;114.17;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;449;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.865704;2021-02-26 17:10:59.865704+08;f;0104000020E61000000100000001010000007B14AE47E18A5C40295C8FC2F5E84C40;;;;;
4908;Гидрологический пост;1;ФГБУ Иркутское УГМС;КАДУЙ;0;;5503099240;;;55.05;99.40;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;450;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.883514;2021-02-26 17:10:59.883514+08;f;0104000020E61000000100000001010000009A99999999D958406666666666864B40;;;;;
4793;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;КЫРЕН;0;30806;5170221;;30806;51.68;102.15;5;104;Бурятский ЦГМС;3;0;0;0;0;4;0;0;0;1;0;;451;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.892045;2021-02-26 17:10:59.892045+08;f;0104000020E61000000100000001010000009A99999999895940D7A3703D0AD74940;;;;;
5950;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;НЕРОЙ (ГП ПРИ НЕРОЙ М);0;29794;5459780;;;54.47;97.83;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;452;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.905168;2021-02-26 17:10:59.905168+08;f;0104000020E610000001000000010100000085EB51B81E7558405C8FC2F5283C4B40;;;;;
4889;Гидрологический пост;1;ФГБУ Иркутское УГМС;БИРЮСИНСК;0;;5558097470;;;55.97;97.78;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;453;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.915691;2021-02-26 17:10:59.915691+08;f;0104000020E610000001000000010100000052B81E85EB7158405C8FC2F528FC4B40;;;;;
5003;Агрометеорологический пост;0;ФГБУ Иркутское УГМС;НОВОЖИЛКИНО;0;65609;5235103331;;65609;52.58;103.55;5;138;Отсутствует;1;0;0;0;0;4;0;0;0;1;0;;454;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.925269;2021-02-26 17:10:59.925269+08;f;0104000020E61000000100000001010000003333333333E359400AD7A3703D4A4A40;;;;;
4967;Гидрологический пост;1;ФГБУ Иркутское УГМС;ЧАНЧУР;0;;5349107001;;;53.81;107.00;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;455;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.937913;2021-02-26 17:10:59.937913+08;f;0104000020E61000000100000001010000000000000000C05A4048E17A14AEE74A40;;;;;
6139;Гидрологический пост;2;ФГБУ Забайкальское УГМС;КУТИ-р.Аргунь;0;;;;;50.08;119.20;6;175;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;456;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.948929;2021-02-26 17:10:59.948929+08;f;0104000020E6100000010000000101000000CDCCCCCCCCCC5D400AD7A3703D0A4940;;;;;
5841;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;КЫРА (ГП ПРИ КЫРА М)-р.Кыра;1;;;;;49.57;112.02;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;457;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:59.959773;2021-02-26 17:10:59.959773+08;f;0104000020E6100000010000000101000000E17A14AE47015C40295C8FC2F5C84840;;;;;
5863;Пристанционный гидрологический пост;2;ФГБУ Забайкальское УГМС;ЧЕРЕМХОВО (ГП ПРИ ЧЕРЕМХОВО М)-р.Чикой;1;;;;;50.58;110.22;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;0;0;;458;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.003742;2021-02-26 17:11:00.003742+08;f;0104000020E6100000010000000101000000AE47E17A148E5B400AD7A3703D4A4940;;;;;
4678;Гидрологический пост;1;ФГБУ Забайкальское УГМС;НОВО-ИВАНОВСК-р.Унда;1;;512911624;;;51.48;116.40;6;175;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;459;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.015664;2021-02-26 17:11:00.015664+08;f;0104000020E61000000100000001010000009A99999999195D403D0AD7A370BD4940;;;;;
4629;Устьевая станция;0;ФГБУ Забайкальское УГМС;КАБАНСК;0;30729;5210671;;30729;52.05;106.65;5;104;Бурятский ЦГМС;3;0;0;1;0;2;1;0;0;1;0;;460;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.038487;2021-02-26 17:11:00.038487+08;f;0104000020E61000000100000001010000009A99999999A95A406666666666064A40;;;;;
4708;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ХАЙЛАСТУЙ-р.Хилок;1;;511010700;;;51.20;106.97;5;104;Бурятский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;461;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.05053;2021-02-26 17:11:00.05053+08;f;0104000020E6100000010000000101000000AE47E17A14BE5A409A99999999994940;;;;;
6103;Гидрологический пост;2;ФГБУ Забайкальское УГМС;ЛЕСНОЙ ГОРОДОК;0;;;;;51.72;113.08;6;175;Отсутствует;1;0;0;3;0;0;0;0;0;0;1;;462;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.061924;2021-02-26 17:11:00.061924+08;f;0104000020E610000001000000010100000085EB51B81E455C405C8FC2F528DC4940;;;;;
5869;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ТАРБАГАТАЙ -р.Куйтунка;1;;;;;51.48;107.37;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;463;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.07074;2021-02-26 17:11:00.07074+08;f;0104000020E610000001000000010100000048E17A14AED75A403D0AD7A370BD4940;;;;;
4726;Гидрологический пост;2;ФГБУ Забайкальское УГМС;ЧИКОЙСКИЙ КОЖЕВ.З-Д-р.Чикой;0;;501610655;;;50.27;106.93;5;104;Бурятский ЦГМС;1;0;0;3;0;0;0;0;0;1;0;;464;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.080722;2021-02-26 17:11:00.080722+08;f;0104000020E6100000010000000101000000EC51B81E85BB5A40C3F5285C8F224940;;;;;
4780;Агрометеорологический пост;0;ФГБУ Забайкальское УГМС;МОГОЙТО;0;67303;5423110281;;67303;54.38;110.47;5;104;Бурятский ЦГМС;1;0;0;0;0;3;0;0;0;0;0;;465;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.096804;2021-02-26 17:11:00.096804+08;f;0104000020E6100000010000000101000000AE47E17A149E5B40713D0AD7A3304B40;;;;;
4799;Гидрометеорологический центр УГМС;1;ФГБУ Иркутское УГМС;ИРКУТСК;0;30710;;;;52.26;104.32;5;138;Отсутствует;1;0;0;1;0;0;0;0;0;1;0;;467;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.115177;2021-02-26 17:11:00.115177+08;f;0104000020E610000001000000010100000014AE47E17A145A40E17A14AE47214A40;;;;;
5029;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ЧЕРЕМХОВО №7;0;;;;;53.18;103.03;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;468;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.130018;2021-02-26 17:11:00.130018+08;f;0104000020E610000001000000010100000052B81E85EBC15940D7A3703D0A974A40;;;;;
4609;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;ТАРБАГАТАЙ;0;30826;5150741;;30826;51.48;107.37;5;104;Бурятский ЦГМС;3;0;0;0;0;2;0;0;0;1;0;;469;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.139662;2021-02-26 17:11:00.139662+08;f;0104000020E610000001000000010100000048E17A14AED75A403D0AD7A370BD4940;;;;;
4684;Гидрологический пост;1;ФГБУ Забайкальское УГМС;РАССОШИНО-р.Амалат;0;;;;;54.30;114.32;5;104;Бурятский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;470;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.150402;2021-02-26 17:11:00.150402+08;f;0104000020E610000001000000010100000014AE47E17A945C406666666666264B40;;;;;
4938;Гидрологический пост;1;ФГБУ Иркутское УГМС;РУЧЕЙ;0;;5652105031;;;56.86;105.05;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;471;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.161232;2021-02-26 17:11:00.161232+08;f;0104000020E61000000100000001010000003333333333435A40AE47E17A146E4C40;;;;;
4795;Гидрологический пост;1;ФГБУ Забайкальское УГМС;БАЙКАЛЬСКОЕ-р.Рель;1;;;;;55.356811111111114;109.15425555555555;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;472;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.170584;2021-02-26 17:11:00.170584+08;f;0104000020E61000000100000001010000009895B152DF495B402C898AFCABAD4B40;;;;;
5298;Гидрологический пост;3;ФГБУ Иркутское УГМС;КИРЕНСК;2;;;;;57.77;108.07;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;473;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.18001;2021-02-26 17:11:00.18001+08;f;0104000020E610000001000000010100000014AE47E17A045B40C3F5285C8FE24C40;;;;;
4987;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;МАРИТУЙ;0;;5147104141;;;51.78;104.23;5;138;Байкальский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;474;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.189552;2021-02-26 17:11:00.189552+08;f;0104000020E61000000100000001010000001F85EB51B80E5A40A4703D0AD7E34940;;;;;
4905;Гидрологический пост;1;ФГБУ Иркутское УГМС;ИЛИКТА;0;;;;;53.82;106.37;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;476;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.207129;2021-02-26 17:11:00.207129+08;f;0104000020E610000001000000010100000048E17A14AE975A40295C8FC2F5E84A40;;;;;
5038;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ИРКУТСК №23;0;;;;;52.35;104.16;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;477;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.215729;2021-02-26 17:11:00.215729+08;f;0104000020E61000000100000001010000000AD7A3703D0A5A40CDCCCCCCCC2C4A40;;;;;
4610;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;УОЯН;0;30348;5611161;;;56.13;111.62;5;104;Бурятский ЦГМС;3;0;0;0;0;0;0;0;0;1;0;;478;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.223602;2021-02-26 17:11:00.223602+08;f;0104000020E610000001000000010100000048E17A14AEE75B40713D0AD7A3104C40;;;;;
4579;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;СРЕДНЯЯ ОЛЕКМА;1;30484;5542061;;;55.43;120.55;6;175;Отсутствует;2;0;0;0;0;0;0;0;0;1;0;;479;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.239442;2021-02-26 17:11:00.239442+08;f;0104000020E61000000100000001010000003333333333235E40D7A3703D0AB74B40;;;;;
5875;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;МОГОЧА (ГП ПРИ МОГОЧА ОГМС)-р.Амазар;0;;;;;53.75;119.75;6;175;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;480;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.25094;2021-02-26 17:11:00.25094+08;f;0104000020E61000000100000001010000000000000000F05D400000000000E04A40;;;;;
5281;Гидрологический пост;3;ФГБУ Иркутское УГМС;БРАТСКАЯ ГЭС Н/Б;2;;116200167;;;56.28;101.73;5;138;Братский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;481;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.267022;2021-02-26 17:11:00.267022+08;f;0104000020E61000000100000001010000001F85EB51B86E5940A4703D0AD7234C40;;;;;
5970;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ЕРБОГАЧЁН (ГП ПРИ ЕРБОГАЧЁН М);0;24817;;;;61.27;108.02;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;482;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.283795;2021-02-26 17:11:00.283795+08;f;0104000020E6100000010000000101000000E17A14AE47015B40C3F5285C8FA24E40;;;;;
5006;Агрометеорологический пост;0;ФГБУ Иркутское УГМС;ХАРБАТОВО;0;65614;5345106021;;65614;53.75;106.03;5;138;Отсутствует;4;0;0;0;0;4;0;0;0;1;0;;483;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.29581;2021-02-26 17:11:00.29581+08;f;0104000020E610000001000000010100000052B81E85EB815A400000000000E04A40;;;;;
5011;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;АНГАРСК №40;0;;;;;52.57;103.95;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;484;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.305553;2021-02-26 17:11:00.305553+08;f;0104000020E6100000010000000101000000CDCCCCCCCCFC5940295C8FC2F5484A40;;;;;
4785;Метеорологический пост;1;ФГБУ Забайкальское УГМС;СЕВЕРОБАЙКАЛЬСК;0;30435;5538109191;;;55.63;109.32;5;104;Отсутствует;3;0;0;0;0;0;0;0;0;0;0;;485;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.319783;2021-02-26 17:11:00.319783+08;f;0104000020E610000001000000010100000014AE47E17A545B40713D0AD7A3D04B40;;;;;
4797;Озерный гидрометеорологический пост;2;ФГБУ Забайкальское УГМС;ТУРКА-оз.Байкал;0;;;;;53.00;108.12;5;104;Бурятский ЦГМС;0;0;0;4;0;0;0;0;0;1;0;;486;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.335942;2021-02-26 17:11:00.335942+08;f;0104000020E610000001000000010100000048E17A14AE075B400000000000804A40;;;;;
4944;Гидрологический пост;1;ФГБУ Иркутское УГМС;245КМ ВСЖД;0;;;;;51.483333333333334;104.91666666666667;5;104;Байкальский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;487;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.355189;2021-02-26 17:11:00.355189+08;f;0104000020E6100000010000000101000000ABAAAAAAAA3A5A40DEDDDDDDDDBD4940;;;;;
4962;Гидрологический пост;2;ФГБУ Иркутское УГМС;УЛЬКАН;0;;5554107481;;;55.90;107.80;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;488;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.370998;2021-02-26 17:11:00.370998+08;f;0104000020E61000000100000001010000003333333333F35A403333333333F34B40;;;;;
